	ratio	nifH type	env type	Organism
SRR3898645	0.0	Sym_Basal	marine	marine metagenome
SRR3898647	0.0	Sym_Basal	marine	marine metagenome
SRR3898648	0.0	Sym_Basal	marine	marine metagenome
SRR3898649	0.0	Sym_Basal	marine	marine metagenome
SRR3898653	0.0	Sym_Basal	marine	marine metagenome
SRR3898654	0.0	Sym_Basal	marine	marine metagenome
SRR3898655	0.0	Sym_Basal	marine	marine metagenome
SRR3898656	0.0	Sym_Basal	marine	marine metagenome
SRR3898657	0.0	Sym_Basal	marine	marine metagenome
SRR3898662	0.0	Sym_Basal	marine	marine metagenome
SRR3898665	0.0	Sym_Basal	marine	marine metagenome
SRR3898666	0.0	Sym_Basal	marine	marine metagenome
SRR3898667	0.0	Sym_Basal	marine	marine metagenome
SRR3898668	0.0	Sym_Basal	marine	marine metagenome
SRR3898669	0.0	Sym_Basal	marine	marine metagenome
SRR3898670	0.0	Sym_Basal	marine	marine metagenome
SRR12471052	0.0	Sym_Basal	soil	soil metagenome
SRR12471053	0.0	Sym_Basal	soil	soil metagenome
SRR12471054	0.0	Sym_Basal	soil	soil metagenome
SRR12471055	0.0	Sym_Basal	soil	soil metagenome
SRR12471056	0.0	Sym_Basal	soil	soil metagenome
SRR12471057	0.0	Sym_Basal	soil	soil metagenome
SRR12471058	0.0	Sym_Basal	soil	soil metagenome
SRR12471059	0.0	Sym_Basal	soil	soil metagenome
SRR12471060	0.0	Sym_Basal	soil	soil metagenome
SRR12471061	0.0	Sym_Basal	soil	soil metagenome
SRR12471062	0.0	Sym_Basal	soil	soil metagenome
SRR12471063	0.0	Sym_Basal	soil	soil metagenome
SRR12471064	0.0	Sym_Basal	soil	soil metagenome
SRR12471065	0.0	Sym_Basal	soil	soil metagenome
SRR12471066	0.0	Sym_Basal	soil	soil metagenome
SRR12471067	0.0	Sym_Basal	soil	soil metagenome
SRR12471068	0.0	Sym_Basal	soil	soil metagenome
SRR12471069	0.0	Sym_Basal	soil	soil metagenome
SRR12471070	0.0	Sym_Basal	soil	soil metagenome
SRR12471071	0.0	Sym_Basal	soil	soil metagenome
SRR12471072	0.0	Sym_Basal	soil	soil metagenome
SRR12471073	0.0	Sym_Basal	soil	soil metagenome
SRR12471074	0.0	Sym_Basal	soil	soil metagenome
SRR12471075	0.0	Sym_Basal	soil	soil metagenome
SRR12471076	0.0	Sym_Basal	soil	soil metagenome
SRR12471077	0.0	Sym_Basal	soil	soil metagenome
SRR12471078	0.0	Sym_Basal	soil	soil metagenome
SRR12471079	0.0	Sym_Basal	soil	soil metagenome
SRR12471080	0.0	Sym_Basal	soil	soil metagenome
SRR12471081	0.0	Sym_Basal	soil	soil metagenome
SRR12471082	0.0	Sym_Basal	soil	soil metagenome
SRR12471084	0.0	Sym_Basal	soil	soil metagenome
SRR12471085	0.0	Sym_Basal	soil	soil metagenome
SRR12471086	0.0	Sym_Basal	soil	soil metagenome
SRR12471087	0.0	Sym_Basal	soil	soil metagenome
SRR12471088	0.0	Sym_Basal	soil	soil metagenome
SRR12471089	0.0	Sym_Basal	soil	soil metagenome
SRR12471091	0.0	Sym_Basal	soil	soil metagenome
SRR12471092	0.0	Sym_Basal	soil	soil metagenome
SRR12471093	0.0	Sym_Basal	soil	soil metagenome
SRR12471094	0.0	Sym_Basal	soil	soil metagenome
SRR12471095	0.0	Sym_Basal	soil	soil metagenome
SRR12471096	0.0	Sym_Basal	soil	soil metagenome
SRR12471097	0.0	Sym_Basal	soil	soil metagenome
SRR12471098	0.0	Sym_Basal	soil	soil metagenome
SRR12471099	0.0	Sym_Basal	soil	soil metagenome
SRR12471100	0.0	Sym_Basal	soil	soil metagenome
SRR12471101	0.0	Sym_Basal	soil	soil metagenome
SRR12471102	0.0	Sym_Basal	soil	soil metagenome
SRR12471103	0.0	Sym_Basal	soil	soil metagenome
SRR12471104	0.0	Sym_Basal	soil	soil metagenome
SRR12471105	0.0	Sym_Basal	soil	soil metagenome
SRR12471107	0.0	Sym_Basal	soil	soil metagenome
SRR12471108	0.0	Sym_Basal	soil	soil metagenome
SRR12471111	0.0	Sym_Basal	soil	soil metagenome
SRR12471112	0.0	Sym_Basal	soil	soil metagenome
SRR12471113	0.0	Sym_Basal	soil	soil metagenome
SRR12471114	0.0	Sym_Basal	soil	soil metagenome
SRR12471115	0.0	Sym_Basal	soil	soil metagenome
SRR12471116	0.0	Sym_Basal	soil	soil metagenome
SRR12471117	0.0	Sym_Basal	soil	soil metagenome
SRR12471118	0.0	Sym_Basal	soil	soil metagenome
SRR12471119	0.0	Sym_Basal	soil	soil metagenome
SRR12471120	0.0	Sym_Basal	soil	soil metagenome
SRR12471121	0.0	Sym_Basal	soil	soil metagenome
SRR12471122	0.0	Sym_Basal	soil	soil metagenome
SRR12471123	0.0	Sym_Basal	soil	soil metagenome
SRR12471124	0.0	Sym_Basal	soil	soil metagenome
SRR12471125	0.0	Sym_Basal	soil	soil metagenome
SRR12471126	0.0	Sym_Basal	soil	soil metagenome
SRR12471127	0.0	Sym_Basal	soil	soil metagenome
SRR12471128	0.0	Sym_Basal	soil	soil metagenome
SRR12471129	0.0	Sym_Basal	soil	soil metagenome
SRR12471130	0.0	Sym_Basal	soil	soil metagenome
SRR12471131	0.0	Sym_Basal	soil	soil metagenome
SRR12471132	0.0	Sym_Basal	soil	soil metagenome
SRR12471133	0.0	Sym_Basal	soil	soil metagenome
SRR12471134	0.0	Sym_Basal	soil	soil metagenome
SRR12471135	0.0	Sym_Basal	soil	soil metagenome
SRR12471136	0.0	Sym_Basal	soil	soil metagenome
SRR12471137	0.0	Sym_Basal	soil	soil metagenome
SRR12471138	0.0	Sym_Basal	soil	soil metagenome
SRR12471139	0.0	Sym_Basal	soil	soil metagenome
SRR12471140	0.0	Sym_Basal	soil	soil metagenome
SRR12471141	0.0	Sym_Basal	soil	soil metagenome
SRR12471142	0.0	Sym_Basal	soil	soil metagenome
SRR12471144	0.0	Sym_Basal	soil	soil metagenome
SRR12471145	0.0	Sym_Basal	soil	soil metagenome
SRR12471146	0.0	Sym_Basal	soil	soil metagenome
SRR12471147	0.0	Sym_Basal	soil	soil metagenome
SRR12471148	0.0	Sym_Basal	soil	soil metagenome
SRR12471149	0.0	Sym_Basal	soil	soil metagenome
SRR12471150	0.0	Sym_Basal	soil	soil metagenome
SRR12471151	0.0	Sym_Basal	soil	soil metagenome
SRR12471152	0.0	Sym_Basal	soil	soil metagenome
SRR12471153	0.0	Sym_Basal	soil	soil metagenome
SRR12471154	0.0	Sym_Basal	soil	soil metagenome
SRR12471155	14.285714285714285	Sym_Basal	soil	soil metagenome
SRR12471156	0.0	Sym_Basal	soil	soil metagenome
SRR12471157	0.0	Sym_Basal	soil	soil metagenome
SRR12471158	0.0	Sym_Basal	soil	soil metagenome
SRR12471160	0.0	Sym_Basal	soil	soil metagenome
SRR12471161	0.0	Sym_Basal	soil	soil metagenome
SRR12471164	0.0	Sym_Basal	soil	soil metagenome
SRR12471165	0.0	Sym_Basal	soil	soil metagenome
SRR12471166	0.0	Sym_Basal	soil	soil metagenome
SRR12471167	0.0	Sym_Basal	soil	soil metagenome
SRR12471168	0.0	Sym_Basal	soil	soil metagenome
SRR12471169	0.0	Sym_Basal	soil	soil metagenome
SRR12471170	0.0	Sym_Basal	soil	soil metagenome
SRR12471171	0.0	Sym_Basal	soil	soil metagenome
SRR12471172	0.0	Sym_Basal	soil	soil metagenome
SRR12471173	0.0	Sym_Basal	soil	soil metagenome
SRR12471174	0.0	Sym_Basal	soil	soil metagenome
SRR12471175	0.0	Sym_Basal	soil	soil metagenome
SRR12471176	0.0	Sym_Basal	soil	soil metagenome
SRR12471177	11.498257839721253	Sym_Basal	soil	soil metagenome
SRR12471178	0.0	Sym_Basal	soil	soil metagenome
SRR12471179	0.0	Sym_Basal	soil	soil metagenome
SRR12471182	0.0	Sym_Basal	soil	soil metagenome
SRR12471183	0.0	Sym_Basal	soil	soil metagenome
SRR12471185	0.0	Sym_Basal	soil	soil metagenome
SRR12471186	0.0	Sym_Basal	soil	soil metagenome
SRR12471187	0.0	Sym_Basal	soil	soil metagenome
SRR12471188	0.0	Sym_Basal	soil	soil metagenome
SRR12471189	0.0	Sym_Basal	soil	soil metagenome
SRR12471190	0.0	Sym_Basal	soil	soil metagenome
SRR12471191	0.0	Sym_Basal	soil	soil metagenome
SRR12471192	6.666666666666668	Sym_Basal	soil	soil metagenome
SRR12471193	0.0	Sym_Basal	soil	soil metagenome
SRR12471194	0.0	Sym_Basal	soil	soil metagenome
SRR12471195	0.0	Sym_Basal	soil	soil metagenome
SRR12471196	0.0	Sym_Basal	soil	soil metagenome
SRR12471197	0.0	Sym_Basal	soil	soil metagenome
SRR12471198	3.652968036529681	Sym_Basal	soil	soil metagenome
SRR12471199	0.0	Sym_Basal	soil	soil metagenome
SRR12471200	0.0	Sym_Basal	soil	soil metagenome
SRR12471201	0.0	Sym_Basal	soil	soil metagenome
SRR12471202	0.0	Sym_Basal	soil	soil metagenome
SRR12471203	0.0	Sym_Basal	soil	soil metagenome
SRR12471204	0.0	Sym_Basal	soil	soil metagenome
SRR12471205	0.0	Sym_Basal	soil	soil metagenome
SRR12471206	0.0	Sym_Basal	soil	soil metagenome
SRR12471207	7.878787878787881	Sym_Basal	soil	soil metagenome
SRR12471208	6.573426573426573	Sym_Basal	soil	soil metagenome
SRR12471209	0.0	Sym_Basal	soil	soil metagenome
SRR12471210	0.0	Sym_Basal	soil	soil metagenome
SRR12471211	0.0	Sym_Basal	soil	soil metagenome
SRR12471212	0.0	Sym_Basal	soil	soil metagenome
SRR12471213	0.0	Sym_Basal	soil	soil metagenome
SRR12471214	7.951070336391436	Sym_Basal	soil	soil metagenome
SRR12471215	0.0	Sym_Basal	soil	soil metagenome
SRR12471216	0.0	Sym_Basal	soil	soil metagenome
SRR12471217	0.0	Sym_Basal	soil	soil metagenome
SRR12471218	0.0	Sym_Basal	soil	soil metagenome
SRR12471219	0.0	Sym_Basal	soil	soil metagenome
SRR12471220	0.0	Sym_Basal	soil	soil metagenome
SRR12471221	0.0	Sym_Basal	soil	soil metagenome
SRR12471222	0.0	Sym_Basal	soil	soil metagenome
SRR12471223	0.0	Sym_Basal	soil	soil metagenome
SRR12471224	0.0	Sym_Basal	soil	soil metagenome
SRR12471225	0.0	Sym_Basal	soil	soil metagenome
SRR12471226	0.0	Sym_Basal	soil	soil metagenome
SRR12471227	0.0	Sym_Basal	soil	soil metagenome
SRR12471228	0.0	Sym_Basal	soil	soil metagenome
SRR12471229	0.0	Sym_Basal	soil	soil metagenome
SRR12471230	0.0	Sym_Basal	soil	soil metagenome
SRR12471231	0.0	Sym_Basal	soil	soil metagenome
SRR12471232	0.0	Sym_Basal	soil	soil metagenome
SRR12471233	0.0	Sym_Basal	soil	soil metagenome
SRR12471234	0.0	Sym_Basal	soil	soil metagenome
SRR12471235	0.0	Sym_Basal	soil	soil metagenome
SRR12471236	0.0	Sym_Basal	soil	soil metagenome
SRR12471237	0.0	Sym_Basal	soil	soil metagenome
SRR12471238	0.0	Sym_Basal	soil	soil metagenome
SRR12471239	0.0	Sym_Basal	soil	soil metagenome
SRR12471240	0.0	Sym_Basal	soil	soil metagenome
SRR12471241	0.0	Sym_Basal	soil	soil metagenome
SRR12471242	0.0	Sym_Basal	soil	soil metagenome
SRR12471243	0.0	Sym_Basal	soil	soil metagenome
SRR12471244	0.0	Sym_Basal	soil	soil metagenome
SRR12471245	0.0	Sym_Basal	soil	soil metagenome
SRR12471250	0.0	Sym_Basal	soil	soil metagenome
SRR12471252	0.0	Sym_Basal	soil	soil metagenome
SRR12471253	0.0	Sym_Basal	soil	soil metagenome
SRR12471255	0.0	Sym_Basal	soil	soil metagenome
SRR12471256	0.0	Sym_Basal	soil	soil metagenome
SRR12471257	0.0	Sym_Basal	soil	soil metagenome
SRR12471258	0.0	Sym_Basal	soil	soil metagenome
SRR12471260	0.0	Sym_Basal	soil	soil metagenome
SRR12471261	0.0	Sym_Basal	soil	soil metagenome
SRR12471262	0.0	Sym_Basal	soil	soil metagenome
SRR12471263	0.0	Sym_Basal	soil	soil metagenome
SRR12471264	0.0	Sym_Basal	soil	soil metagenome
SRR12471265	0.0	Sym_Basal	soil	soil metagenome
SRR12471266	9.329446064139942	Sym_Basal	soil	soil metagenome
SRR12471267	4.772727272727273	Sym_Basal	soil	soil metagenome
SRR12471268	3.0226700251889174	Sym_Basal	soil	soil metagenome
SRR12471269	0.0	Sym_Basal	soil	soil metagenome
SRR12471270	0.0	Sym_Basal	soil	soil metagenome
SRR12471271	0.0	Sym_Basal	soil	soil metagenome
SRR12471272	0.0	Sym_Basal	soil	soil metagenome
SRR12471274	0.0	Sym_Basal	soil	soil metagenome
SRR12471276	0.0	Sym_Basal	soil	soil metagenome
SRR12471278	0.0	Sym_Basal	soil	soil metagenome
SRR12471279	0.0	Sym_Basal	soil	soil metagenome
SRR12471280	0.0	Sym_Basal	soil	soil metagenome
SRR12471281	0.0	Sym_Basal	soil	soil metagenome
SRR12471282	9.050772626931568	Sym_Basal	soil	soil metagenome
SRR12471283	0.0	Sym_Basal	soil	soil metagenome
SRR12471284	7.142857142857142	Sym_Basal	soil	soil metagenome
SRR12471285	0.0	Sym_Basal	soil	soil metagenome
SRR12471286	0.0	Sym_Basal	soil	soil metagenome
SRR12471287	0.0	Sym_Basal	soil	soil metagenome
SRR12471288	0.0	Sym_Basal	soil	soil metagenome
SRR12471289	0.0	Sym_Basal	soil	soil metagenome
SRR12471290	37.80663780663781	Sym_Basal	soil	soil metagenome
SRR12471291	45.303867403314925	Sym_Basal	soil	soil metagenome
SRR12471292	0.0	Sym_Basal	soil	soil metagenome
SRR12471293	0.0	Sym_Basal	soil	soil metagenome
SRR12471294	0.0	Sym_Basal	soil	soil metagenome
SRR12471295	0.0	Sym_Basal	soil	soil metagenome
SRR12471296	0.0	Sym_Basal	soil	soil metagenome
SRR12471297	0.0	Sym_Basal	soil	soil metagenome
SRR12471298	0.0	Sym_Basal	soil	soil metagenome
SRR12471299	0.0	Sym_Basal	soil	soil metagenome
SRR12471300	10.644257703081236	Sym_Basal	soil	soil metagenome
SRR12471301	0.0	Sym_Basal	soil	soil metagenome
SRR12471302	0.0	Sym_Basal	soil	soil metagenome
SRR12471303	0.0	Sym_Basal	soil	soil metagenome
SRR12471304	10.526315789473685	Sym_Basal	soil	soil metagenome
SRR12471305	3.722854188210962	Sym_Basal	soil	soil metagenome
SRR12471306	0.0	Sym_Basal	soil	soil metagenome
SRR12471307	0.0	Sym_Basal	soil	soil metagenome
SRR12471308	14.43798449612403	Sym_Basal	soil	soil metagenome
SRR12471309	0.0	Sym_Basal	soil	soil metagenome
SRR12471310	0.0	Sym_Basal	soil	soil metagenome
SRR12471311	0.0	Sym_Basal	soil	soil metagenome
SRR12471312	0.0	Sym_Basal	soil	soil metagenome
SRR12471314	0.0	Sym_Basal	soil	soil metagenome
SRR12471316	0.0	Sym_Basal	soil	soil metagenome
SRR12471317	0.0	Sym_Basal	soil	soil metagenome
SRR12471318	0.0	Sym_Basal	soil	soil metagenome
SRR12471319	0.0	Sym_Basal	soil	soil metagenome
SRR12471320	0.0	Sym_Basal	soil	soil metagenome
SRR12471321	0.0	Sym_Basal	soil	soil metagenome
SRR12471322	0.0	Sym_Basal	soil	soil metagenome
SRR12471323	0.0	Sym_Basal	soil	soil metagenome
SRR12471324	0.0	Sym_Basal	soil	soil metagenome
SRR12471325	0.0	Sym_Basal	soil	soil metagenome
SRR12471326	0.0	Sym_Basal	soil	soil metagenome
SRR12471327	0.0	Sym_Basal	soil	soil metagenome
SRR12471328	0.0	Sym_Basal	soil	soil metagenome
SRR12471329	0.0	Sym_Basal	soil	soil metagenome
SRR12471330	0.0	Sym_Basal	soil	soil metagenome
SRR12471331	0.0	Sym_Basal	soil	soil metagenome
SRR12471332	0.0	Sym_Basal	soil	soil metagenome
SRR12471333	0.0	Sym_Basal	soil	soil metagenome
SRR12471334	0.0	Sym_Basal	soil	soil metagenome
SRR12471335	0.0	Sym_Basal	soil	soil metagenome
SRR12471336	0.0	Sym_Basal	soil	soil metagenome
SRR12471338	0.0	Sym_Basal	soil	soil metagenome
SRR12471339	0.0	Sym_Basal	soil	soil metagenome
SRR12471340	0.0	Sym_Basal	soil	soil metagenome
SRR12471341	0.0	Sym_Basal	soil	soil metagenome
SRR12471342	0.0	Sym_Basal	soil	soil metagenome
SRR12471343	0.0	Sym_Basal	soil	soil metagenome
SRR12471344	0.0	Sym_Basal	soil	soil metagenome
SRR12471345	18.181818181818183	Sym_Basal	soil	soil metagenome
SRR12471346	0.0	Sym_Basal	soil	soil metagenome
SRR12471347	0.0	Sym_Basal	soil	soil metagenome
SRR12471348	0.0	Sym_Basal	soil	soil metagenome
SRR12315228	0.0	Sym_Basal	marine	sediment metagenome
SRR5621833	3.625584311937065	Sym_Basal	soil	soil metagenome
SRR5621835	6.10283368067436	Sym_Basal	soil	soil metagenome
SRR1948201	19.27710843373494	Sym_Basal	plant	plant metagenome
SRR1948202	0.10807889759524453	Sym_Basal	plant	plant metagenome
SRR3904916	35.82153582153582	Sym_Basal	soil	soil metagenome
SRR3905117	14.799999999999999	Sym_Basal	soil	soil metagenome
SRR3905711	78.98365679264555	Sym_Basal	soil	soil metagenome
SRR3906891	57.40490442170304	Sym_Basal	soil	soil metagenome
SRR3907433	17.035426525131097	Sym_Basal	soil	soil metagenome
SRR3907767	37.18424962852896	Sym_Basal	soil	soil metagenome
SRR3907843	42.017023471756524	Sym_Basal	soil	soil metagenome
SRR3907851	42.52252252252252	Sym_Basal	soil	soil metagenome
SRR3907852	45.238095238095234	Sym_Basal	soil	soil metagenome
SRR3907853	52.39168544953669	Sym_Basal	soil	soil metagenome
SRR3907855	21.76923076923077	Sym_Basal	soil	soil metagenome
SRR3908060	51.24902419984387	Sym_Basal	soil	soil metagenome
SRR5083565	0.0	Sym_Basal	marine	marine metagenome
SRR5083570	0.0	Sym_Basal	marine	marine metagenome
SRR11793945	0.0	Sym_Basal	soil	soil metagenome
SRR11793946	0.0	Sym_Basal	soil	soil metagenome
SRR11793947	0.0	Sym_Basal	soil	soil metagenome
SRR11793951	0.0	Sym_Basal	soil	soil metagenome
SRR11793958	0.0	Sym_Basal	soil	soil metagenome
SRR11793959	0.0	Sym_Basal	soil	soil metagenome
SRR11793960	0.0	Sym_Basal	soil	soil metagenome
SRR11793961	0.0	Sym_Basal	soil	soil metagenome
SRR11793963	8.80503144654088	Sym_Basal	soil	soil metagenome
SRR11793964	6.214689265536723	Sym_Basal	soil	soil metagenome
SRR11793965	0.0	Sym_Basal	soil	soil metagenome
SRR11793966	0.0	Sym_Basal	soil	soil metagenome
SRR11793967	0.0	Sym_Basal	soil	soil metagenome
SRR11793969	0.0	Sym_Basal	soil	soil metagenome
SRR11793971	0.0	Sym_Basal	soil	soil metagenome
SRR3956435	0.0	Sym_Basal	soil	soil metagenome
SRR3956436	0.0	Sym_Basal	soil	soil metagenome
SRR3956437	0.0	Sym_Basal	soil	soil metagenome
SRR3956481	0.0	Sym_Basal	soil	soil metagenome
SRR3956490	0.0	Sym_Basal	soil	soil metagenome
SRR3956492	0.0	Sym_Basal	soil	soil metagenome
SRR3956607	0.0	Sym_Basal	soil	soil metagenome
SRR3956686	0.0	Sym_Basal	soil	soil metagenome
SRR3956687	0.0	Sym_Basal	soil	soil metagenome
SRR3956690	0.0	Sym_Basal	soil	soil metagenome
SRR3956693	0.0	Sym_Basal	soil	soil metagenome
SRR3956697	0.0	Sym_Basal	soil	soil metagenome
SRR3956698	0.0	Sym_Basal	soil	soil metagenome
SRR3956699	0.0	Sym_Basal	soil	soil metagenome
SRR3956700	0.0	Sym_Basal	soil	soil metagenome
SRR3956701	0.0	Sym_Basal	soil	soil metagenome
SRR3956702	0.0	Sym_Basal	soil	soil metagenome
SRR3956703	0.0	Sym_Basal	soil	soil metagenome
SRR3956704	0.0	Sym_Basal	soil	soil metagenome
SRR3956705	0.0	Sym_Basal	soil	soil metagenome
SRR3956710	0.0	Sym_Basal	soil	soil metagenome
SRR3956711	0.0	Sym_Basal	soil	soil metagenome
SRR3956713	0.0	Sym_Basal	soil	soil metagenome
SRR3956714	0.0	Sym_Basal	soil	soil metagenome
SRR3956716	0.0	Sym_Basal	soil	soil metagenome
SRR3956717	0.0	Sym_Basal	soil	soil metagenome
SRR3956718	0.0	Sym_Basal	soil	soil metagenome
SRR3956719	0.0	Sym_Basal	soil	soil metagenome
SRR3956721	0.0	Sym_Basal	soil	soil metagenome
SRR3956722	0.0	Sym_Basal	soil	soil metagenome
SRR3956745	0.0	Sym_Basal	soil	soil metagenome
SRR3956756	0.0	Sym_Basal	soil	soil metagenome
SRR3956767	0.0	Sym_Basal	soil	soil metagenome
SRR3956778	0.0	Sym_Basal	soil	soil metagenome
SRR3956789	0.0	Sym_Basal	soil	soil metagenome
SRR3956790	0.0	Sym_Basal	soil	soil metagenome
SRR3956801	0.0	Sym_Basal	soil	soil metagenome
SRR3956812	0.0	Sym_Basal	soil	soil metagenome
SRR3956823	0.0	Sym_Basal	soil	soil metagenome
SRR3956825	0.0	Sym_Basal	soil	soil metagenome
SRR3956826	0.0	Sym_Basal	soil	soil metagenome
SRR3956827	0.0	Sym_Basal	soil	soil metagenome
SRR3956828	0.0	Sym_Basal	soil	soil metagenome
SRR3956831	0.0	Sym_Basal	soil	soil metagenome
SRR3956833	0.0	Sym_Basal	soil	soil metagenome
SRR3956834	0.0	Sym_Basal	soil	soil metagenome
SRR3956835	0.0	Sym_Basal	soil	soil metagenome
SRR3956836	0.0	Sym_Basal	soil	soil metagenome
SRR3956837	0.0	Sym_Basal	soil	soil metagenome
SRR3956838	0.0	Sym_Basal	soil	soil metagenome
SRR3956839	0.0	Sym_Basal	soil	soil metagenome
SRR3956840	0.0	Sym_Basal	soil	soil metagenome
SRR3956841	0.0	Sym_Basal	soil	soil metagenome
SRR3956842	0.0	Sym_Basal	soil	soil metagenome
SRR3956843	0.0	Sym_Basal	soil	soil metagenome
SRR3956844	0.0	Sym_Basal	soil	soil metagenome
SRR3956845	0.0	Sym_Basal	soil	soil metagenome
SRR3956846	0.0	Sym_Basal	soil	soil metagenome
SRR3956849	0.0	Sym_Basal	soil	soil metagenome
SRR3956853	0.0	Sym_Basal	soil	soil metagenome
SRR3956864	0.0	Sym_Basal	soil	soil metagenome
SRR3956865	0.0	Sym_Basal	soil	soil metagenome
SRR3956867	0.0	Sym_Basal	soil	soil metagenome
SRR3956869	0.0	Sym_Basal	soil	soil metagenome
SRR3956870	0.0	Sym_Basal	soil	soil metagenome
SRR3956871	0.0	Sym_Basal	soil	soil metagenome
SRR3956872	0.0	Sym_Basal	soil	soil metagenome
SRR3956873	0.0	Sym_Basal	soil	soil metagenome
SRR3956874	0.0	Sym_Basal	soil	soil metagenome
SRR3956875	0.0	Sym_Basal	soil	soil metagenome
SRR3956876	0.0	Sym_Basal	soil	soil metagenome
SRR3956877	0.0	Sym_Basal	soil	soil metagenome
SRR3956878	0.0	Sym_Basal	soil	soil metagenome
SRR3956879	0.0	Sym_Basal	soil	soil metagenome
SRR3956880	0.0	Sym_Basal	soil	soil metagenome
SRR3956881	0.0	Sym_Basal	soil	soil metagenome
SRR3956886	0.0	Sym_Basal	soil	soil metagenome
SRR3956887	0.0	Sym_Basal	soil	soil metagenome
SRR3956888	0.0	Sym_Basal	soil	soil metagenome
SRR3956889	0.0	Sym_Basal	soil	soil metagenome
SRR3956890	0.0	Sym_Basal	soil	soil metagenome
SRR3956891	0.0	Sym_Basal	soil	soil metagenome
SRR3956892	0.0	Sym_Basal	soil	soil metagenome
SRR3956893	0.0	Sym_Basal	soil	soil metagenome
SRR3956894	0.0	Sym_Basal	soil	soil metagenome
SRR3956895	0.0	Sym_Basal	soil	soil metagenome
SRR3956897	0.0	Sym_Basal	soil	soil metagenome
SRR3956898	0.0	Sym_Basal	soil	soil metagenome
SRR3956899	0.0	Sym_Basal	soil	soil metagenome
SRR3956904	0.0	Sym_Basal	soil	soil metagenome
SRR3956905	0.0	Sym_Basal	soil	soil metagenome
SRR3956906	0.0	Sym_Basal	soil	soil metagenome
SRR3956907	0.0	Sym_Basal	soil	soil metagenome
SRR6269121	0.0	Sym_Basal	others	biofilm metagenome
SRR6269122	0.0	Sym_Basal	others	biofilm metagenome
SRR6269124	0.0	Sym_Basal	others	biofilm metagenome
SRR6269126	0.0	Sym_Basal	others	biofilm metagenome
SRR6269129	0.0	Sym_Basal	others	biofilm metagenome
ERR978965	0.0	Sym_Basal	plant	Matricaria chamomilla
ERR978966	0.0	Sym_Basal	plant	Matricaria chamomilla
ERR978967	0.0	Sym_Basal	plant	Matricaria chamomilla
ERR978968	0.0	Sym_Basal	plant	Matricaria chamomilla
ERR978969	0.0	Sym_Basal	plant	Calendula officinalis
ERR978970	0.0	Sym_Basal	plant	Calendula officinalis
ERR978971	0.0	Sym_Basal	plant	Calendula officinalis
ERR978972	0.0	Sym_Basal	plant	Calendula officinalis
ERR978973	0.0	Sym_Basal	plant	Solanum sp. 0048
ERR978974	0.0	Sym_Basal	plant	Solanum sp. 0048
ERR978975	0.0	Sym_Basal	plant	Solanum sp. 0048
ERR978976	0.0	Sym_Basal	plant	Solanum sp. 0048
ERR978986	0.0	Sym_Basal	others	metagenome
ERR978987	86.6877971473851	Sym_Basal	others	metagenome
SRR8873436	0.0	Sym_Basal	soil	soil metagenome
SRR8873437	0.0	Sym_Basal	soil	soil metagenome
SRR8873438	0.0	Sym_Basal	soil	soil metagenome
SRR8873439	0.0	Sym_Basal	soil	soil metagenome
SRR8873440	0.0	Sym_Basal	soil	soil metagenome
SRR8873441	0.0	Sym_Basal	soil	soil metagenome
SRR8873442	0.0	Sym_Basal	soil	soil metagenome
SRR8873443	0.0	Sym_Basal	soil	soil metagenome
SRR8873444	0.0	Sym_Basal	soil	soil metagenome
SRR8873445	0.0	Sym_Basal	soil	soil metagenome
SRR8873446	0.0	Sym_Basal	soil	soil metagenome
SRR8235323	0.0	Sym_Basal	soil	soil metagenome
SRR8235324	0.0	Sym_Basal	soil	soil metagenome
SRR8235325	0.0	Sym_Basal	soil	soil metagenome
SRR8235326	14.285714285714285	Sym_Basal	soil	soil metagenome
